Alabama;Birmingham;AL;704676
Illinois;Elmhurst;IL;45661
Illinois;Lombard;IL;44311
Illinois;Plainfield;IL;44296
Illinois;Buffalo Grove;IL;43062
Illinois;Moline;IL;42660
Illinois;Belleville;IL;42463
Illinois;Bartlett;IL;41126
Illinois;Romeoville;IL;40099
Illinois;Crystal Lake;IL;40082
Illinois;Carol Stream;IL;39895
Illinois;Streamwood;IL;39736
Illinois;Quincy;IL;39687
Illinois;Park Ridge;IL;39562
Illinois;Urbana;IL;39189
Illinois;Wheeling;IL;39104
Illinois;Carpentersville;IL;37940
Illinois;Hanover Park;IL;37545
Illinois;Rock Island;IL;37519
Illinois;Calumet City;IL;36065
Illinois;Addison;IL;35999
Illinois;Northbrook;IL;35108
Illinois;Oswego;IL;34324
Illinois;Woodridge;IL;34161
Illinois;Glendale Heights;IL;33443
Indiana;Indianapolis;IN;1659305
Indiana;Fort Wayne;IN;330305
Indiana;South Bend;IN;290915
Indiana;Evansville;IN;226788
Indiana;Lafayette;IN;166793
Indiana;Elkhart;IN;147679
Indiana;Bloomington;IN;106327
Indiana;Carmel;IN;98137
Indiana;Fishers;IN;97154
Indiana;Terre Haute;IN;93247
Indiana;Muncie;IN;87037
Indiana;Anderson;IN;85700
Indiana;Hammond;IN;77491
Indiana;Gary;IN;69739
Indiana;Noblesville;IN;68885
Indiana;Michigan City;IN;65946
Indiana;Greenwood;IN;62914
Indiana;Kokomo;IN;59263
Indiana;Mishawaka;IN;50823
Indiana;Columbus;IN;50718
Indiana;Jeffersonville;IN;49178
Indiana;Lawrence;IN;49048
Indiana;Westfield;IN;45695
Indiana;West Lafayette;IN;44515
Indiana;Portage;IN;37540
Indiana;New Albany;IN;37350
Indiana;Merrillville;IN;36196
Indiana;Richmond;IN;35854
Indiana;Goshen;IN;34792
Indiana;Plainfield;IN;34311
Indiana;Valparaiso;IN;33820
Indiana;Crown Point;IN;33518
Indiana;Granger;IN;30394
Indiana;Zionsville;IN;30258
Indiana;Hobart;IN;29516
Indiana;Schererville;IN;29381
Indiana;Brownsburg;IN;28420
Indiana;Marion;IN;27757
Indiana;East Chicago;IN;26502
Indiana;Franklin;IN;25112
Indiana;Munster;IN;23717
Indiana;Highland;IN;23695
Indiana;Greenfield;IN;23024
Indiana;Clarksville;IN;22169
Indiana;La Porte;IN;21993
Indiana;Seymour;IN;21192
Indiana;Avon;IN;20848
Indiana;St. John;IN;19805
Indiana;Shelbyville;IN;19710
Indiana;Logansport;IN;18471
Indiana;New Castle;IN;17465
Indiana;Lebanon;IN;17196
Indiana;Huntington;IN;17018
Indiana;Vincennes;IN;16892
Indiana;Dyer;IN;16422
Indiana;Crawfordsville;IN;16279
Indiana;Jasper;IN;16231
Indiana;Griffith;IN;16213
Indiana;Frankfort;IN;16134
Indiana;New Haven;IN;15922
Iowa;Des Moines;IA;514654
Iowa;Davenport;IA;280282
Iowa;Cedar Rapids;IA;192714
Iowa;Iowa City;IA;120015
Iowa;Waterloo;IA;114594
Iowa;Sioux City;IA;111924
Iowa;Dubuque;IA;67916
Iowa;West Des Moines;IA;67640
Iowa;Ankeny;IA;66346
Iowa;Ames;IA;66027
Iowa;Council Bluffs;IA;62617
Iowa;Urbandale;IA;45037
Iowa;Marion;IA;41023
Iowa;Cedar Falls;IA;40500
Iowa;Bettendorf;IA;38631
Iowa;Marshalltown;IA;27570
Iowa;Mason City;IA;27385
Iowa;Ottumwa;IA;25379
Iowa;Fort Dodge;IA;24826
Iowa;Clinton;IA;24651
Iowa;Burlington;IA;24160
Iowa;Muscatine;IA;23759
Iowa;Waukee;IA;23441
Iowa;Johnston;IA;23418
Iowa;Coralville;IA;22226
Iowa;North Liberty;IA;19976
Iowa;Altoona;IA;19345
Iowa;Clive;IA;18323
Iowa;Newton;IA;15688
Iowa;Indianola;IA;15544
Iowa;Grimes;IA;14842
Iowa;Norwalk;IA;12592
Iowa;Boone;IA;12509
Iowa;Oskaloosa;IA;11552
Iowa;Spencer;IA;11292
Iowa;Storm Lake;IA;11166
Iowa;Le Mars;IA;10462
Iowa;Pella;IA;10414
Iowa;Fort Madison;IA;10340
Iowa;Waverly;IA;10278
Iowa;Carroll;IA;10261
Iowa;Pleasant Hill;IA;10203
Iowa;Keokuk;IA;9977
Iowa;Fairfield;IA;9653
Iowa;Grinnell;IA;9481
Iowa;Mount Pleasant;IA;8996
Iowa;Denison;IA;8323
Iowa;Sioux Center;IA;8090
Iowa;Perry;IA;7836
Iowa;Webster City;IA;7825
Iowa;Decorah;IA;7767
Iowa;Clear Lake;IA;7673
Iowa;Creston;IA;7594
Iowa;Knoxville;IA;7537
Iowa;Charles City;IA;7399
Iowa;Washington;IA;7314
Iowa;Hiawatha;IA;7184
Iowa;Bondurant;IA;7163
Iowa;Nevada;IA;7017
Iowa;Atlantic;IA;6795
Kansas;Wichita;KS;491916
Kansas;Overland Park;KS;195249
Kansas;Kansas City;KS;155745
Kansas;Topeka;KS;146473
Kansas;Olathe;KS;140339
Kansas;Lawrence;KS;94745
Kansas;Shawnee;KS;67021
Kansas;Lenexa;KS;56755
Kansas;Manhattan;KS;54794
Kansas;Salina;KS;46896
Kansas;Hutchinson;KS;40202
Kansas;Leavenworth;KS;37216
Kansas;Leawood;KS;33748
Kansas;Garden City;KS;28022
Kansas;Dodge City;KS;27899
Kansas;Derby;KS;25365
Kansas;Emporia;KS;24220
Kansas;Gardner;KS;23065
Kansas;Junction City;KS;23033
Kansas;Prairie Village;KS;22812
Kansas;Hays;KS;20870
Kansas;Pittsburg;KS;20667
Kansas;Liberal;KS;19340
Kansas;Newton;KS;18576
Kansas;Andover;KS;15162
Kansas;Great Bend;KS;14864
Kansas;McPherson;KS;13916
Kansas;El Dorado;KS;12855
Kansas;Ottawa;KS;12592
Kansas;Arkansas City;KS;12028
Kansas;Winfield;KS;11817
Kansas;Lansing;KS;11321
Kansas;Merriam;KS;11110
Kansas;Haysville;KS;10887
Kansas;Atchison;KS;10773
Kansas;Mission;KS;9884
Kansas;Parsons;KS;9652
Kansas;Augusta;KS;9299
Kansas;Coffeyville;KS;9032
Kansas;Chanute;KS;8737
Kansas;Independence;KS;8584
Kansas;Valley Center;KS;8365
Kansas;Fort Riley;KS;8006
Kansas;Spring Hill;KS;7883
Kansas;Bonner Springs;KS;7858
Kansas;Park City;KS;7817
Kansas;Wellington;KS;7745
Kansas;Fort Scott;KS;7579
Kansas;Roeland Park;KS;6871
Kansas;Basehor;KS;6717
Kansas;Pratt;KS;6618
Kansas;Abilene;KS;6507
Kansas;Eudora;KS;6457
Kansas;De Soto;KS;6160
Kansas;Ulysses;KS;5812
Kansas;Paola;KS;5733
Kansas;Mulvane;KS;5676
Kansas;Maize;KS;5469
Kansas;Colby;KS;5434
Kansas;Tonganoxie;KS;5383
Kentucky;Louisville;KY;1022630
Kentucky;Lexington;KY;321354
Kentucky;Bowling Green;KY;98537
Kentucky;Elizabethtown;KY;78446
Kentucky;Owensboro;KY;73115
Kentucky;Covington;KY;40930
Kentucky;Georgetown;KY;36281
Kentucky;Richmond;KY;34662
Kentucky;Florence;KY;31699
Kentucky;Nicholasville;KY;31066
Kentucky;Hopkinsville;KY;30771
Kentucky;Jeffersontown;KY;28800
Kentucky;Frankfort;KY;28479
Kentucky;Independence;KY;28256
Kentucky;Henderson;KY;28201
Kentucky;Paducah;KY;26248
Kentucky;Radcliff;KY;22839
Kentucky;Ashland;KY;21695
Kentucky;Madisonville;KY;19533
Kentucky;Erlanger;KY;19506
Kentucky;Winchester;KY;18993
Kentucky;Burlington;KY;18394
Kentucky;Mount Washington;KY;17723
Kentucky;St. Matthews;KY;17588
Kentucky;Fort Thomas;KY;17241
Kentucky;Murray;KY;17241
Kentucky;Danville;KY;17164
Kentucky;Shelbyville;KY;16932
Kentucky;Shively;KY;15638
Kentucky;Berea;KY;15465
Kentucky;Glasgow;KY;14922
Kentucky;Newport;KY;14378
Kentucky;Shepherdsville;KY;13918
Kentucky;Bardstown;KY;13425
Kentucky;Fort Campbell North;KY;13323
Kentucky;Somerset;KY;11696
Kentucky;Lawrenceburg;KY;11675
Kentucky;Campbellsville;KY;11345
Kentucky;Lyndon;KY;11033
Kentucky;Paris;KY;10202
Kentucky;Versailles;KY;10196
Kentucky;Alexandria;KY;10125
Kentucky;Francisville;KY;10088
Kentucky;Mayfield;KY;10041
Kentucky;La Grange;KY;9901
Kentucky;Franklin;KY;9885
Kentucky;Oakbrook;KY;9883
Kentucky;Middlesborough;KY;9493
Kentucky;Middletown;KY;9473
Kentucky;Elsmere;KY;9080
Kentucky;Harrodsburg;KY;8952
Kentucky;Fort Knox;KY;8888
Kentucky;Maysville;KY;8851
Kentucky;Hillview;KY;8638
Kentucky;Fort Mitchell;KY;8618
Kentucky;Edgewood;KY;8427
Kentucky;Corbin;KY;8397
Kentucky;Oak Grove;KY;7699
Kentucky;Mount Sterling;KY;7517
Kentucky;London;KY;7492
Louisiana;New Orleans;LA;925443
Louisiana;Baton Rouge;LA;610751
Louisiana;Shreveport;LA;286200
Louisiana;Lafayette;LA;254286
Louisiana;Lake Charles;LA;150036
Louisiana;Houma;LA;146665
Louisiana;Metairie;LA;140590
Louisiana;Monroe;LA;117197
Louisiana;Mandeville;LA;105097
Louisiana;Slidell;LA;94498
Louisiana;Alexandria;LA;75835
Louisiana;Hammond;LA;75688
Louisiana;Kenner;LA;66411
Louisiana;Bossier City;LA;63168
Louisiana;Prairieville;LA;34118
Louisiana;Marrero;LA;31928
Louisiana;Central;LA;29746
Louisiana;Laplace;LA;29129
Louisiana;New Iberia;LA;28844
Louisiana;Terrytown;LA;25388
Louisiana;Ruston;LA;22286
Louisiana;Chalmette;LA;21981
Louisiana;Bayou Cane;LA;21699
Louisiana;Sulphur;LA;21490
Louisiana;Harvey;LA;20942
Louisiana;Shenandoah;LA;20068
Louisiana;Zachary;LA;19278
Louisiana;Natchitoches;LA;18105
Louisiana;Gretna;LA;17836
Louisiana;Estelle;LA;17650
Louisiana;Opelousas;LA;15884
Louisiana;Thibodaux;LA;15242
Louisiana;Youngsville;LA;15167
Louisiana;Pineville;LA;14653
Louisiana;Luling;LA;14115
Louisiana;River Ridge;LA;13435
Louisiana;Claiborne;LA;13147
Louisiana;West Monroe;LA;13103
Louisiana;Broussard;LA;12960
Louisiana;Baker;LA;12736
Louisiana;Minden;LA;12145
Louisiana;Gonzales;LA;12080
Louisiana;Crowley;LA;11916
Louisiana;Destrehan;LA;11827
Louisiana;Morgan City;LA;11525
Louisiana;Moss Bluff;LA;11453
Louisiana;Woodmere;LA;11343
Louisiana;Abbeville;LA;11313
Louisiana;Bayou Blue;LA;11229
Louisiana;Waggaman;LA;11161
Louisiana;Covington;LA;11155
Louisiana;Raceland;LA;11002
Louisiana;Gardere;LA;10971
Louisiana;Bogalusa;LA;10921
Louisiana;Timberlane;LA;10697
Louisiana;Jefferson;LA;10500
Louisiana;Belle Chasse;LA;10406
Louisiana;DeRidder;LA;10060
Louisiana;Bastrop;LA;9879
Louisiana;Jennings;LA;9836
Maine;Portland;ME;220807
Maine;Lewiston;ME;36615
Maine;Bangor;ME;31920
Maine;South Portland;ME;26428
Maine;Auburn;ME;23790
Maine;Biddeford;ME;22331
Maine;Sanford;ME;21812
Maine;Saco;ME;20203
Maine;Westbrook;ME;20074
Maine;Augusta;ME;18895
Maine;Waterville;ME;15872
Maine;Brewer;ME;9606
Maine;Presque Isle;ME;8859
Maine;Bath;ME;8718
Maine;Ellsworth;ME;8340
Maine;Caribou;ME;7448
Maine;Old Town;ME;7415
Maine;Rockland;ME;6977
Maine;Belfast;ME;6890
Maine;Gardiner;ME;5944
Maine;North Windham;ME;5395
Maine;Lisbon Falls;ME;4213
Maine;York Harbor;ME;3819
Maine;South Berwick;ME;3596
Maine;Lisbon;ME;3456
Maine;South Eliot;ME;3342
Maine;Calais;ME;3010
Maine;Lake Arrowhead;ME;3007
Maine;Cumberland Center;ME;2956
Maine;Hallowell;ME;2542
Maine;Cape Neddick;ME;2485
Maine;South Paris;ME;2169
Maine;Dunstan;ME;1852
Maine;Falmouth Foreside;ME;1811
Maine;Veazie;ME;1771
Maine;Steep Falls;ME;1677
Maine;Eastport;ME;1226
Maine;West Kennebunk;ME;1119
Maine;Cornish;ME;1117
Maine;Kittery Point;ME;1017
Maine;Chisholm;ME;1007
Maine;South Windham;ME;990
Maine;Bradley;ME;863
Maine;Greene;ME;805
Maine;Kezar Falls;ME;759
Maine;Sabattus;ME;674
Maine;Jonesport;ME;659
Maine;Turner;ME;654
Maine;Corinna;ME;627
Maine;Rangeley;ME;617
Maine;Bethel;ME;590
Maine;Kingfield;ME;573
Maine;Mattawamkeag;ME;507
Maine;Brownville Junction;ME;506
Maine;Little Falls;ME;501
Maine;Danforth;ME;471
Maine;North Anson;ME;458
Maine;Oakfield;ME;457
Maine;Milbridge;ME;439
Maine;Cousins Island;ME;433
Maryland;Baltimore;MD;2205092
Maryland;Bel Air South;MD;222834
Maryland;Hagerstown;MD;194602
Maryland;Frederick;MD;175032
Maryland;Waldorf;MD;119442
Maryland;Salisbury;MD;108982
Maryland;Columbia;MD;105086
Maryland;Germantown;MD;90235
Maryland;Silver Spring;MD;82472
Maryland;Ellicott City;MD;74432
Maryland;Eldersburg;MD;70639
Maryland;Glen Burnie;MD;69739
Maryland;Gaithersburg;MD;68827
Maryland;Rockville;MD;67095
Maryland;Dundalk;MD;66426
Maryland;Bethesda;MD;66294
Maryland;Towson;MD;59014
Maryland;Bowie;MD;58113
Maryland;Severn;MD;53955
Maryland;Aspen Hill;MD;53850
Maryland;Wheaton;MD;51836
Maryland;North Bethesda;MD;50695
Maryland;Potomac;MD;46891
Maryland;Odenton;MD;43488
Maryland;Catonsville;MD;42789
Maryland;Woodlawn;MD;42053
Maryland;Essex;MD;40710
Maryland;Annapolis;MD;40581
Maryland;Clinton;MD;39925
Maryland;Severna Park;MD;39108
Maryland;Chillum;MD;36428
Maryland;Olney;MD;35815
Maryland;Randallstown;MD;35641
Maryland;Owings Mills;MD;35170
Maryland;College Park;MD;34961
Maryland;Montgomery Village;MD;34489
Maryland;Pikesville;MD;33549
Maryland;Pasadena;MD;31583
Maryland;Bel Air North;MD;30969
Maryland;Parkville;MD;30783
Maryland;Milford Mill;MD;30685
Maryland;Middle River;MD;30606
Maryland;Carney;MD;29873
Maryland;Crofton;MD;29812
Maryland;Laurel;MD;29438
Maryland;Perry Hall;MD;29165
Maryland;South Laurel;MD;27998
Maryland;Reisterstown;MD;27917
Maryland;Ilchester;MD;27513
Maryland;Clarksburg;MD;27354
Maryland;Lochearn;MD;26995
Maryland;Suitland;MD;26375
Maryland;Fort Washington;MD;25840
Maryland;Fairland;MD;25324
Maryland;Arnold;MD;25056
Maryland;Edgewood;MD;25004
Maryland;Greenbelt;MD;24602
Maryland;Landover;MD;24508
Maryland;North Potomac;MD;24449
Maryland;North Laurel;MD;24233
Massachusetts;Boston;MA;4208580
Massachusetts;Springfield;MA;620494
Massachusetts;Worcester;MA;573573
Massachusetts;New Bedford;MA;158353
Massachusetts;Leominster;MA;118190
Massachusetts;Cambridge;MA;116892
Massachusetts;Lowell;MA;114804
Massachusetts;Brockton;MA;104216
Massachusetts;Quincy;MA;100544
Massachusetts;Lynn;MA;100233
Massachusetts;Fall River;MA;93339
Massachusetts;Newton;MA;88647
Massachusetts;Lawrence;MA;87798
Massachusetts;Somerville;MA;80608
Massachusetts;Framingham;MA;72089
Massachusetts;Haverhill;MA;67093
Massachusetts;Malden;MA;65602
Massachusetts;Waltham;MA;64655
Massachusetts;Revere;MA;60720
Massachusetts;Medford;MA;60708
Massachusetts;Taunton;MA;59076
Massachusetts;Chicopee;MA;55636
Massachusetts;Peabody;MA;54200
Massachusetts;Methuen Town;MA;52536
Massachusetts;Everett;MA;48368
Massachusetts;Attleboro;MA;46146
Massachusetts;Salem;MA;44452
Massachusetts;Pittsfield;MA;43890
Massachusetts;Beverly;MA;42448
Massachusetts;Fitchburg;MA;41796
Massachusetts;Marlborough;MA;41505
Massachusetts;Woburn;MA;40967
Massachusetts;Westfield;MA;40922
Massachusetts;Chelsea;MA;40025
Massachusetts;Holyoke;MA;38480
Massachusetts;Watertown Town;MA;35171
Massachusetts;Gloucester;MA;29814
Massachusetts;Melrose;MA;29567
Massachusetts;Northampton;MA;29379
Massachusetts;Gardner;MA;21183
Massachusetts;Newburyport;MA;18282
Massachusetts;North Adams;MA;13024
Massachusetts;South Yarmouth;MA;11696
Massachusetts;Middleborough Center;MA;7790
Massachusetts;Mansfield Center;MA;7689
Massachusetts;Whitinsville;MA;7329
Massachusetts;West Concord;MA;7003
Massachusetts;Cochituate;MA;6966
Massachusetts;East Falmouth;MA;6739
Massachusetts;Pinehurst;MA;6653
Massachusetts;West Yarmouth;MA;6124
Massachusetts;Yarmouth Port;MA;5872
Massachusetts;Bliss Corner;MA;5529
Massachusetts;North Scituate;MA;5519
Massachusetts;East Harwich;MA;5519
Massachusetts;Raynham Center;MA;5072
Massachusetts;Smith Mills;MA;4846
Massachusetts;North Westport;MA;4835
Massachusetts;The Pinehills;MA;4724
Massachusetts;Millis-Clicquot;MA;4653
Michigan;Detroit;MI;3522856
Michigan;Grand Rapids;MI;604311
Michigan;Ann Arbor;MI;327814
Michigan;Lansing;MI;312829
Michigan;Flint;MI;286324
Michigan;Kalamazoo;MI;212033
Michigan;Muskegon;MI;164136
Michigan;Warren;MI;138996
Michigan;Sterling Heights;MI;134062
Michigan;South Lyon;MI;128071
Michigan;Saginaw;MI;118845
Michigan;Dearborn;MI;107985
Michigan;Holland;MI;100202
Michigan;Livonia;MI;95294
Michigan;Jackson;MI;87230
Michigan;Troy;MI;86912
Michigan;Port Huron;MI;86440
Michigan;Westland;MI;84961
Michigan;Farmington Hills;MI;83749
Michigan;Wyoming;MI;76625
Michigan;Southfield;MI;76196
Michigan;Rochester Hills;MI;75990
Michigan;Battle Creek;MI;75608
Michigan;Bay City;MI;67917
Michigan;Novi;MI;65369
Michigan;Taylor;MI;63071
Michigan;Dearborn Heights;MI;62334
Michigan;Pontiac;MI;61498
Michigan;St. Clair Shores;MI;59046
Michigan;Royal Oak;MI;58368
Michigan;Kentwood;MI;53884
Michigan;Portage;MI;48767
Michigan;Roseville;MI;47692
Michigan;East Lansing;MI;47427
Michigan;Midland;MI;42425
Michigan;Lincoln Park;MI;39741
Michigan;Eastpointe;MI;34148
Michigan;Southgate;MI;29990
Michigan;Oak Park;MI;29677
Michigan;Burton;MI;29532
Michigan;Madison Heights;MI;28719
Michigan;Allen Park;MI;28431
Michigan;Forest Hills;MI;28327
Michigan;Hamtramck;MI;27548
Michigan;Garden City;MI;27268
Michigan;Inkster;MI;25849
Michigan;Holt;MI;25755
Michigan;Okemos;MI;25179
Michigan;Walker;MI;25149
Michigan;Norton Shores;MI;25040
Michigan;Wyandotte;MI;24992
Michigan;Romulus;MI;24977
Michigan;Auburn Hills;MI;24202
Michigan;Allendale;MI;23999
Michigan;Waverly;MI;23328
Michigan;Mount Pleasant;MI;21880
Michigan;Birmingham;MI;21728
Michigan;Adrian;MI;20674
Michigan;Marquette;MI;20561
Michigan;Ypsilanti;MI;20448
Minnesota;Minneapolis;MN;2856952
Minnesota;St. Paul;MN;309751
Minnesota;St. Cloud;MN;123569
Minnesota;Rochester;MN;119732
Minnesota;Duluth;MN;118975
Minnesota;Bloomington;MN;89436
Minnesota;Brooklyn Park;MN;85247
Minnesota;Plymouth;MN;80034
Minnesota;Woodbury;MN;74014
Minnesota;Maple Grove;MN;69900
Minnesota;Lakeville;MN;69026
Minnesota;Blaine;MN;68999
Minnesota;Eagan;MN;68205
Minnesota;Eden Prairie;MN;64048
Minnesota;Burnsville;MN;63926
Minnesota;Coon Rapids;MN;63269
Minnesota;Apple Valley;MN;55237
Minnesota;Minnetonka;MN;53809
Minnesota;Edina;MN;53059
Minnesota;St. Louis Park;MN;49539
Minnesota;Moorhead;MN;44129
Minnesota;Mankato;MN;43938
Minnesota;Shakopee;MN;43396
Minnesota;Maplewood;MN;41673
Minnesota;Cottage Grove;MN;38582
Minnesota;Richfield;MN;36899
Minnesota;Roseville;MN;36119
Minnesota;Inver Grove Heights;MN;35539
Minnesota;Brooklyn Center;MN;33298
Minnesota;Andover;MN;32471
Minnesota;Savage;MN;32092
Minnesota;Fridley;MN;29422
Minnesota;Oakdale;MN;28019
Minnesota;Chaska;MN;27461
Minnesota;Ramsey;MN;27409
Minnesota;Prior Lake;MN;27242
Minnesota;Shoreview;MN;26871
Minnesota;Owatonna;MN;26366
Minnesota;Winona;MN;26199
Minnesota;Austin;MN;26030
Minnesota;Chanhassen;MN;25646
Minnesota;Rosemount;MN;25513
Minnesota;Elk River;MN;25467
Minnesota;White Bear Lake;MN;24520
Minnesota;Faribault;MN;24310
Minnesota;Champlin;MN;23877
Minnesota;New Brighton;MN;23293
Minnesota;Farmington;MN;23253
Minnesota;Crystal;MN;23143
Minnesota;Golden Valley;MN;22247
Minnesota;Hastings;MN;22063
Minnesota;New Hope;MN;21683
Minnesota;Columbia Heights;MN;21612
Minnesota;Lino Lakes;MN;21180
Minnesota;Willmar;MN;20823
Minnesota;South St. Paul;MN;20637
Minnesota;West St. Paul;MN;20476
Minnesota;Northfield;MN;20374
Minnesota;Forest Lake;MN;20366
Minnesota;Otsego;MN;19565
Mississippi;Jackson;MS;326977
Mississippi;Gulfport;MS;231423
Mississippi;Hattiesburg;MS;85086
Mississippi;Southaven;MS;54141
Mississippi;Biloxi;MS;49061
Mississippi;Olive Branch;MS;39136
Mississippi;Tupelo;MS;37872
Mississippi;Meridian;MS;35625
Mississippi;Greenville;MS;30175
Mississippi;Clinton;MS;27830
Mississippi;Madison;MS;27459
Mississippi;Pearl;MS;27017
Mississippi;Horn Lake;MS;26623
Mississippi;Oxford;MS;25859
Mississippi;Brandon;MS;24887
Mississippi;Starkville;MS;24578
Mississippi;Ridgeland;MS;24330
Mississippi;Columbus;MS;23858
Mississippi;Pascagoula;MS;22001
Mississippi;Vicksburg;MS;21748
Mississippi;Gautier;MS;18932
Mississippi;Ocean Springs;MS;18275
Mississippi;Laurel;MS;17375
Mississippi;Hernando;MS;16730
Mississippi;Long Beach;MS;16654
Mississippi;Clarksdale;MS;15124
Mississippi;Corinth;MS;14545
Mississippi;Greenwood;MS;14521
Mississippi;Natchez;MS;14435
Mississippi;D'Iberville;MS;12736
Mississippi;Grenada;MS;12675
Mississippi;Byram;MS;12591
Mississippi;McComb;MS;12400
Mississippi;Moss Point;MS;12282
Mississippi;Brookhaven;MS;11855
Mississippi;Picayune;MS;11777
Mississippi;Petal;MS;11342
Mississippi;Cleveland;MS;11285
Mississippi;Canton;MS;10955
Mississippi;Yazoo City;MS;10887
Mississippi;West Point;MS;10148
Mississippi;Flowood;MS;10019
Mississippi;Indianola;MS;9679
Mississippi;Bay St. Louis;MS;9568
Mississippi;Diamondhead;MS;9417
Mississippi;Gulf Hills;MS;8825
Mississippi;Booneville;MS;8702
Mississippi;Senatobia;MS;8075
Mississippi;St. Martin;MS;7984
Mississippi;New Albany;MS;7657
Mississippi;Batesville;MS;7404
Mississippi;Kosciusko;MS;7128
Mississippi;Richland;MS;7126
Mississippi;Philadelphia;MS;7107
Mississippi;Waveland;MS;7063
Mississippi;Holly Springs;MS;6743
Mississippi;Amory;MS;6665
Mississippi;West Hattiesburg;MS;6447
Mississippi;Gulf Park Estates;MS;6284
Mississippi;Louisville;MS;6108
Missouri;St. Louis;MO;2092481
Missouri;Kansas City;MO;1644497
Missouri;Springfield;MO;298722
Missouri;Columbia;MO;136736
Missouri;Independence;MO;122230
Missouri;Lee's Summit;MO;100772
Missouri;O'Fallon;MO;90802
Missouri;Joplin;MO;81025
Missouri;St. Joseph;MO;80099
Missouri;St. Charles;MO;70218
Missouri;Blue Springs;MO;58265
Missouri;St. Peters;MO;57289
Missouri;Florissant;MO;52382
Missouri;Chesterfield;MO;49675
Missouri;Wentzville;MO;43213
Missouri;Jefferson City;MO;43076
Missouri;Cape Girardeau;MO;39415
Missouri;Wildwood;MO;35384
Missouri;Oakville;MO;35357
Missouri;University City;MO;34953
Missouri;Ballwin;MO;30998
Missouri;Liberty;MO;30129
Missouri;Raytown;MO;29893
Missouri;Kirkwood;MO;29233
Missouri;Mehlville;MO;28672
Missouri;Maryland Heights;MO;28141
Missouri;Gladstone;MO;26825
Missouri;Grandview;MO;25931
Missouri;Hazelwood;MO;25466
Missouri;Belton;MO;23832
Missouri;Webster Groves;MO;23817
Missouri;Nixa;MO;22925
Missouri;Raymore;MO;22722
Missouri;Sedalia;MO;21696
Missouri;Ozark;MO;20874
Missouri;Arnold;MO;20808
Missouri;Old Jamestown;MO;20382
Missouri;Rolla;MO;19949
Missouri;Warrensburg;MO;19509
Missouri;Affton;MO;18925
Missouri;Ferguson;MO;18826
Missouri;Concord;MO;18760
Missouri;Creve Coeur;MO;18648
Missouri;Republic;MO;18313
Missouri;Manchester;MO;18308
Missouri;Farmington;MO;17959
Missouri;Spanish Lake;MO;17721
Missouri;Kirksville;MO;17600
Missouri;Hannibal;MO;17165
Missouri;Clayton;MO;16905
Missouri;Lake St. Louis;MO;16665
Missouri;Poplar Bluff;MO;16318
Missouri;Lemay;MO;16312
Missouri;Sikeston;MO;16054
Missouri;Overland;MO;15908
Missouri;Fort Leonard Wood;MO;15629
Missouri;Grain Valley;MO;15435
Missouri;Carthage;MO;15395
Missouri;Jackson;MO;15272
Missouri;Lebanon;MO;14880
Montana;Billings;MT;124973
Montana;Missoula;MT;92863
Montana;Great Falls;MT;62112
Montana;Bozeman;MT;51574
